Location,District,District_PriceCode,Area,Area_PriceCode,Land Area,Bedrooms,Facing,Facing_PriceCode,Road Access,Price
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,3,4,SE,33504792.57,16,25000000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,4,7,S,32245048.02,12,30000000
"Pingalasthan, K'",K,33377333.82,Pingalasthan,34433939.84,5,7,SE,33504792.57,20,45000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,5,7,NE,35380083.03,13,44800000
"Rudreshwor, K'",K,33377333.82,Rudreshwor,41074902.25,5,5,W,31258615.52,13,35000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,9.1,4,SW,37155594.23,13,60000000
"Syuchatar, K'",K,33377333.82,Syuchatar,27880494.01,4.1,7,S,32245048.02,20,85000000
"Sundarbasti, K'",K,33377333.82,Sundarbasti,32107222.42,3.2,7,E,32747439.5,13,24900000
"Nikhileshwor, K'",K,33377333.82,Nikhileshwor,32106111.52,3.1,5,W,31258615.52,16,27500000
"Chunikhel, K'",K,33377333.82,Chunikhel,28784889.21,4.1,5,E,32747439.5,13,31500000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,4,7,N,30729924.74,20,19000000
"Jyotinagar, K'",K,33377333.82,Jyotinagar,32457255.19,3.5,6,S,32245048.02,13,22500000
"Bafal, K'",K,33377333.82,Bafal,37063333.51,4.2,4,S,32245048.02,13,27500000
"Suryabinayak, B'",B,30105180.59,Suryabinayak,30105180.59,5.2,5,S,32245048.02,12,32200000
"Mhaipi, K'",K,33377333.82,Mhaipi,33481111.52,4.2,5,N,30729924.74,20,35000000
"Vinayak Colony, L'",L,31597883.37,Vinayak Colony,31597883.37,4.3,4,W,31258615.52,20,51000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,3.2,4,S,32245048.02,20,27500000
"Dhapakhel, L'",L,31597883.37,Dhapakhel,28586036.25,4,4,SW,37155594.23,27,40000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,6,6,NE,35380083.03,15,61000000
"Kadaghari, K'",K,33377333.82,Kadaghari,27845965.17,3,5,SW,37155594.23,13,26000000
"Syuchatar, K'",K,33377333.82,Syuchatar,27880494.01,4,4,S,32245048.02,20,39000000
"Makalbari, K'",K,33377333.82,Makalbari,29184889.21,3,5,W,31258615.52,13,19500000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,4.2,6,E,32747439.5,13,28500000
"Tenzing Chowk, K'",K,33377333.82,Tenzing Chowk,32751795.25,8.2,6,SE,33504792.57,12,65500000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,4.1,7,SE,33504792.57,16,36000000
"Nardevi, K'",K,33377333.82,Nardevi,31979394.38,1.1,7,E,32747439.5,5,18000000
"Paiyatar, K'",K,33377333.82,Paiyatar,28948095.59,3.1,7,W,31258615.52,10,18500000
"Dhapakhel, L'",L,31597883.37,Dhapakhel,28586036.25,3,5,NE,35380083.03,20,27000000
"Changathali, L'",L,31597883.37,Changathali,28959910.28,4.3,4,S,32245048.02,13,28500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4,5,SE,33504792.57,13,33000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.3,6,W,31258615.52,20,36500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4.2,5,E,32747439.5,13,36500000
"Balkot, B'",B,30105180.59,Balkot,31371147.63,3.2,4,S,32245048.02,13,25000000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,4,4,E,32747439.5,13,22000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,4,E,32747439.5,12,23000000
"Sanagaun, L'",L,31597883.37,Sanagaun,29331922.25,3.1,4,S,32245048.02,16,22000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.3,4,SW,37155594.23,13,25000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4,6,N,30729924.74,13,35000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4,7,N,30729924.74,13,35000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,4,W,31258615.52,20,22000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.1,5,SE,33504792.57,10,23000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.3,4,E,32747439.5,13,28500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,4,W,31258615.52,13,26000000
"Balkhu, K'",K,33377333.82,Balkhu,34044889.21,6,8,SW,37155594.23,15,42500000
"Khumaltar, L'",L,31597883.37,Khumaltar,35811618.07,5.1,5,E,32747439.5,12,24000000
"Balkhu, K'",K,33377333.82,Balkhu,34044889.21,3,3,N,30729924.74,16,22300000
"Mandikhatar, K'",K,33377333.82,Mandikhatar,33778245.74,4,6,E,32747439.5,13,27500000
"Pepsicola, K'",K,33377333.82,Pepsicola,36370158.96,4.2,7,E,32747439.5,36,50000000
"Pasikot, K'",K,33377333.82,Pasikot,31132444.61,4.3,5,S,32245048.02,20,30000000
"Goldhunga, K'",K,33377333.82,Goldhunga,25889697.19,4.5,8,W,31258615.52,10,29900000
"Goldhunga, K'",K,33377333.82,Goldhunga,25889697.19,3,8,W,31258615.52,10,29900000
"Chunikhel, K'",K,33377333.82,Chunikhel,28784889.21,3,2,S,32245048.02,12,13300000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,2.2,4,S,32245048.02,10,19000000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,3.3,6,S,32245048.02,22,33000000
"Patan, L'",L,31597883.37,Patan,31597883.37,2,3,S,32245048.02,12,18000000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,6,5,E,32747439.5,10,32500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,5.2,6,E,32747439.5,15,45000000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,6,7,NE,35380083.03,14,37500000
"Baluwakhani, K'",K,33377333.82,Baluwakhani,31485833.64,5.1,7,E,32747439.5,13,34500000
"Jorpati, K'",K,33377333.82,Jorpati,31006111.52,2.2,3,S,32245048.02,12,14300000
"New Buspark, K'",K,33377333.82,New Buspark,37290256.78,9,6,E,32747439.5,13,85000000
"Mitrapark, K'",K,33377333.82,Mitrapark,39814444.85,10,7,E,32747439.5,13,95000000
"Boharatar, K'",K,33377333.82,Boharatar,32433939.84,3.1,4,E,32747439.5,13,23000000
"Chappal karkhana, K'",K,33377333.82,Chappal Karkhana,38412381.3,8.3,5,S,32245048.02,13,75000000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,4,3,E,32747439.5,13,27500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.2,4,E,32747439.5,13,26000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,2.2,6,N,30729924.74,13,17500000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,4,3,S,32245048.02,13,29500000
"Dholahiti, L'",L,31597883.37,Dholahiti,32361712.15,4,4,SW,37155594.23,27,40000000
"Jyotinagar, K'",K,33377333.82,Jyotinagar,32457255.19,4,7,SE,33504792.57,14,35000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.1,6,N,30729924.74,13,22500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,2.3,4,N,30729924.74,13,21000000
"Ochu Height, L'",L,31597883.37,Ochu Height,31410519.63,3,4,W,31258615.52,13,22500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.3,6,W,31258615.52,20,25500000
"Bhangal, K'",K,33377333.82,Bhangal,27786495.85,4,6,SE,33504792.57,18,27000000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,5,4,N,30729924.74,13,29500000
"Goldhunga, K'",K,33377333.82,Goldhunga,25889697.19,3,4,E,32747439.5,16,20500000
"Mandikhatar, K'",K,33377333.82,Mandikhatar,33778245.74,3,10,SE,33504792.57,13,25000000
"Lolang, K'",K,33377333.82,Lolang,26742083.64,3,2,E,32747439.5,13,13800000
"Bhangal, K'",K,33377333.82,Bhangal,27786495.85,5,5,E,32747439.5,13,29500000
"Mandikhatar, K'",K,33377333.82,Mandikhatar,33778245.74,3.2,5,E,32747439.5,13,22200000
"Megha City, K'",K,33377333.82,Megha City,31197949.09,3.2,5,SE,33504792.57,13,29900000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,3,2,E,32747439.5,10,11200000
"Ram Mandir, K'",K,33377333.82,Ram Mandir,32390952.73,4.2,6,SW,37155594.23,13,27200000
"Syuchatar, K'",K,33377333.82,Syuchatar,27880494.01,4,6,N,30729924.74,13,22400000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,3,4,NE,35380083.03,10,29900000
"Grande Hospital, K'",K,33377333.82,Grande Hospital,33809123.06,4.1,6,SW,37155594.23,10,32800000
"Mandikhatar, K'",K,33377333.82,Mandikhatar,33778245.74,4,6,S,32245048.02,12,25000000
"Mandikhatar, K'",K,33377333.82,Mandikhatar,33778245.74,8,5,W,31258615.52,32,65000000
"Balambu, K'",K,33377333.82,Balambu,30521026.01,4,4,E,32747439.5,13,22500000
"Sainbu, L'",L,31597883.37,Sainbu,35731922.25,4.7,4,SW,37155594.23,13,35000000
"Ramkot, K'",K,33377333.82,Ramkot,29382807.27,3.2,6,W,31258615.52,16,26000000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,3.8,4,W,31258615.52,14,35000000
"Thankot, K'",K,33377333.82,Thankot,20753333.46,3,8,E,32747439.5,13,22000000
"Bafal, K'",K,33377333.82,Bafal,37063333.51,3.2,6,S,32245048.02,13,45000000
"Ramkot, K'",K,33377333.82,Ramkot,29382807.27,7.2,9,E,32747439.5,16,42000000
"Raniban, K'",K,33377333.82,Raniban,35515185.46,3.2,4,N,30729924.74,20,32000000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,7.2,5,NE,35380083.03,16,50000000
"Raniban, K'",K,33377333.82,Raniban,35515185.46,4.2,6,SW,37155594.23,20,42500000
"Raniban, K'",K,33377333.82,Raniban,35515185.46,4.3,3,E,32747439.5,20,42500000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,8,7,N,30729924.74,14,77500000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,4.6,5,SW,37155594.23,15,47500000
"Sano bharyang, K'",K,33377333.82,Sano Bharyang,33485287.52,10,8,W,31258615.52,14,50000000
"Sano bharyang, K'",K,33377333.82,Sano Bharyang,33485287.52,6.3,5,NW,34218387,16,35000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,1,6,W,31258615.52,20,90000000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,1,5,E,32747439.5,20,70000000
"Lubhu, L'",L,31597883.37,Lubhu,27393622.83,3,3,SE,33504792.57,11,11000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,8,5,E,32747439.5,20,50000000
"Sukedhara, K'",K,33377333.82,Sukedhara,35285287.52,4,6,SE,33504792.57,12,32500000
"Chapali, K'",K,33377333.82,Chapali,36408666.91,4,5,NW,34218387,14,39900000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,5,2,S,32245048.02,12,15000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,8,5,SE,33504792.57,20,52500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4,6,E,32747439.5,13,26500000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,4,6,E,32747439.5,13,25500000
"Narephate, K'",K,33377333.82,Narephate,32867179.86,6,6,E,32747439.5,20,33000000
"Sipadol, B'",B,30105180.59,Sipadol,26967986.13,3,7,E,32747439.5,10,20500000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,4,4,E,32747439.5,13,24000000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,6.1,6,SE,33504792.57,32,37000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4,7,S,32245048.02,13,22000000
"Pepsicola, K'",K,33377333.82,Pepsicola,36370158.96,6.5,6,E,32747439.5,16,58500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,4,E,32747439.5,13,18500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,4,E,32747439.5,13,21000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,5,S,32245048.02,13,17500000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,4,6,E,32747439.5,16,27500000
"Mandikhatar, K'",K,33377333.82,Mandikhatar,33778245.74,7,7,E,32747439.5,15,40000000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,5,6,W,31258615.52,14,26500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,3.1,6,NE,35380083.03,18,22500000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,9,9,E,32747439.5,13,40000000
"Sukedhara, K'",K,33377333.82,Sukedhara,35285287.52,3.5,6,E,32747439.5,15,30000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,5,5,N,30729924.74,13,33000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4,5,W,31258615.52,13,30500000
"Mandikhatar, K'",K,33377333.82,Mandikhatar,33778245.74,3.1,2,SW,37155594.23,13,14000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4,6,SE,33504792.57,13,28000000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,4,10,SE,33504792.57,26,41000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4.5,6,E,32747439.5,14,27000000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,3.1,5,E,32747439.5,13,22000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,8,5,SE,33504792.57,15,37000000
"Baluwatar, K'",K,33377333.82,Baluwatar,43077101.66,6,4,SW,37155594.23,13,46000000
"Naikap, K'",K,33377333.82,Naikap,29692549.31,4,5,E,32747439.5,13,22500000
"Balkot, B'",B,30105180.59,Balkot,31371147.63,4.5,3,N,30729924.74,20,29000000
"Bazar, K'",K,33377333.82,Bazar,33979394.38,3,3,E,32747439.5,20,31000000
"Jorpati, K'",K,33377333.82,Jorpati,31006111.52,1,5,SW,37155594.23,12,21000000
"Makalbari, K'",K,33377333.82,Makalbari,29184889.21,4,7,W,31258615.52,10,20000000
"Sipadol, B'",B,30105180.59,Sipadol,26967986.13,3,7,W,31258615.52,20,19000000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,2.4,8,S,32245048.02,12,40000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,2,W,31258615.52,20,12500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,5,E,32747439.5,20,19500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,5,W,31258615.52,20,22000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4,4,E,32747439.5,20,21500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,4,NE,35380083.03,20,19500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,4,S,32245048.02,13,19000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,4,S,32245048.02,13,18000000
"Swayambhu, K'",K,33377333.82,Swayambhu,29874920.87,5,8,S,32245048.02,12,37000000
"Swayambhu, K'",K,33377333.82,Swayambhu,29874920.87,4,6,S,32245048.02,12,34000000
"Manamaiju, K'",K,33377333.82,Manamaiju,34339608.13,4,8,S,32245048.02,16,26000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.3,6,N,30729924.74,10,23500000
"Kalanki, K'",K,33377333.82,Kalanki,29237407.68,4,4,NW,34218387,10,17000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,2,S,32245048.02,13,12500000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,3,2,S,32245048.02,13,12500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,4,NW,34218387,13,19000000
"Kadaghari, K'",K,33377333.82,Kadaghari,27845965.17,4,2,SW,37155594.23,20,15500000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,3.51,3,E,32747439.5,40,16500000
"Manamaiju, K'",K,33377333.82,Manamaiju,34339608.13,3,5,W,31258615.52,14,17000000
"Godawari, L'",L,31597883.37,Godawari,32534439.43,5,3,W,31258615.52,16,12500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4,5,NW,34218387,10,22000000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,3,2,W,31258615.52,13,11000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,4,NE,35380083.03,13,13000000
"Hattisar, K'",K,33377333.82,Hattisar,35606111.52,5,3,S,32245048.02,20,50000000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,5,6,N,30729924.74,14,30000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,4.3,4,S,32245048.02,12,31500000
"Harisiddhi, L'",L,31597883.37,Harisiddhi,28943268.54,3,3,SE,33504792.57,18,18000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,8,4,SW,37155594.23,20,57500000
"Shankhamul, K'",K,33377333.82,Shankhamul,35367179.86,3,7,W,31258615.52,12,35000000
"Chabahil, K'",K,33377333.82,Chabahil,34221961.07,2.5,6,E,32747439.5,20,25000000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,4,5,S,32245048.02,20,37000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,5,5,E,32747439.5,20,36500000
"Sano bharyang, K'",K,33377333.82,Sano Bharyang,33485287.52,3,5,E,32747439.5,14,22500000
"Bharyang, K'",K,33377333.82,Bharyang,33998095.59,3,5,E,32747439.5,15,23500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,3,4,E,32747439.5,15,22500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4,5,E,32747439.5,15,32500000
"Thankot, K'",K,33377333.82,Thankot,20753333.46,4,10,E,32747439.5,3,11000000
"Sukedhara, K'",K,33377333.82,Sukedhara,35285287.52,5,5,E,32747439.5,12,42500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,6,5,E,32747439.5,18,35000000
"Sukedhara, K'",K,33377333.82,Sukedhara,35285287.52,6,6,E,32747439.5,20,45000000
"Manamaiju, K'",K,33377333.82,Manamaiju,34339608.13,3.75,5,E,32747439.5,12,17000000
"Goldhunga, K'",K,33377333.82,Goldhunga,25889697.19,3,6,SE,33504792.57,10,16500000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,3,4,E,32747439.5,13,20500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4.75,7,NE,35380083.03,13,25000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4,4,SW,37155594.23,20,21000000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,1.26,6,S,32245048.02,13,18000000
"Gairgaun, K'",K,33377333.82,Gairgaun,33521026.01,5,4,E,32747439.5,14,55000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,6,5,NE,35380083.03,13,45000000
"Sano bharyang, K'",K,33377333.82,Sano Bharyang,33485287.52,3.1,6,E,32747439.5,14,22500000
"Swayambhu, K'",K,33377333.82,Swayambhu,29874920.87,3,6,E,32747439.5,13,23500000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,4,4,NE,35380083.03,40,28200000
"Kadaghari, K'",K,33377333.82,Kadaghari,27845965.17,3,2,E,32747439.5,10,13000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4,5,E,32747439.5,13,32500000
"Satungal, K'",K,33377333.82,Satungal,29184889.21,5,11,N,30729924.74,13,26000000
"Chapali, K'",K,33377333.82,Chapali,36408666.91,5,7,SE,33504792.57,13,24000000
"Dhapakhel, L'",L,31597883.37,Dhapakhel,28586036.25,2,3,W,31258615.52,12,17700000
"Pasikot, K'",K,33377333.82,Pasikot,31132444.61,3,5,NE,35380083.03,14,16800000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,5.5,6,NE,35380083.03,30,34000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,3,5,SE,33504792.57,14,22500000
"Baluwatar, K'",K,33377333.82,Baluwatar,43077101.66,5,7,N,30729924.74,10,41000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,7,8,NW,34218387,12,37500000
"Tinthana, K'",K,33377333.82,Tinthana,30647778.18,3,5,E,32747439.5,13,16000000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,4,6,W,31258615.52,20,21500000
"Baluwatar, K'",K,33377333.82,Baluwatar,43077101.66,6,5,S,32245048.02,13,60000000
"Thankot, K'",K,33377333.82,Thankot,20753333.46,3,6,W,31258615.52,23,13000000
"Nagarjun, K'",K,33377333.82,Nagarjun,30424927.75,3.25,5,N,30729924.74,15,17500000
"Bafal, K'",K,33377333.82,Bafal,37063333.51,4,7,S,32245048.02,10,31000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,5,NE,35380083.03,20,19500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,8,5,E,32747439.5,20,65000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,6,6,E,32747439.5,16,37000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,3,4,E,32747439.5,15,19000000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,8,5,SE,33504792.57,22,65000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,5,W,31258615.52,20,19500000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,4,8,W,31258615.52,14,24000000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,1.1,5,E,32747439.5,15,20000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4,6,W,31258615.52,13,23500000
"Jorpati, K'",K,33377333.82,Jorpati,31006111.52,3,4,S,32245048.02,18,24000000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,9,4,S,32245048.02,15,40000000
"Balkot, B'",B,30105180.59,Balkot,31371147.63,5,4,S,32245048.02,28,39999999
"Shantinagar, K'",K,33377333.82,Shantinagar,36121026.01,7,7,W,31258615.52,13,43500000
"Basundhara, K'",K,33377333.82,Basundhara,33996041.82,2.5,4,E,32747439.5,16,22500000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,6,6,E,32747439.5,15,45000000
"Chabahil, K'",K,33377333.82,Chabahil,34221961.07,4.5,5,E,32747439.5,14,49500000
"Baniyatar, K'",K,33377333.82,Baniyatar,30735833.64,3.5,6,NE,35380083.03,15,24000000
"Basundhara, K'",K,33377333.82,Basundhara,33996041.82,8,6,SW,37155594.23,20,45000000
"Basundhara, K'",K,33377333.82,Basundhara,33996041.82,10,7,S,32245048.02,15,60000000
"Basundhara, K'",K,33377333.82,Basundhara,33996041.82,2.5,5,E,32747439.5,14,22500000
"Sukedhara, K'",K,33377333.82,Sukedhara,35285287.52,6,8,SE,33504792.57,20,42000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,2,NE,35380083.03,10,13000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,2,N,30729924.74,10,12700000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,2,2,W,31258615.52,16,11000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,2,W,31258615.52,13,12000000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,3,2,E,32747439.5,13,12500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,3,8,N,30729924.74,10,19000000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,3,2,S,32245048.02,13,11500000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,4,2,NE,35380083.03,16,15000000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,3,2,E,32747439.5,13,11000000
"Bhangal, K'",K,33377333.82,Bhangal,27786495.85,4,5,W,31258615.52,13,23000000
"Baluwatar, K'",K,33377333.82,Baluwatar,43077101.66,5.5,7,E,32747439.5,14,60000000
"Baluwatar, K'",K,33377333.82,Baluwatar,43077101.66,5.5,5,E,32747439.5,13,60000000
"Basundhara, K'",K,33377333.82,Basundhara,33996041.82,4,7,E,32747439.5,14,25500000
"Samakhusi, K'",K,33377333.82,Samakhusi,34209111.27,7,5,SE,33504792.57,14,55000000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,3.3,5,E,32747439.5,13,24000000
"Samakhusi, K'",K,33377333.82,Samakhusi,34209111.27,7,5,S,32245048.02,14,55000000
"Basundhara, K'",K,33377333.82,Basundhara,33996041.82,3.75,7,SW,37155594.23,14,25500000
"Mandikhatar, K'",K,33377333.82,Mandikhatar,33778245.74,4,6,E,32747439.5,15,27500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,10,5,E,32747439.5,16,63000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,6,6,E,32747439.5,30,34500000
"Baluwatar, K'",K,33377333.82,Baluwatar,43077101.66,5.2,3,E,32747439.5,15,39500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,5,4,NE,35380083.03,4,12000000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,3,2,E,32747439.5,13,12500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.75,4,W,31258615.52,13,23500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,6,E,32747439.5,13,27000000
"Mandikhatar, K'",K,33377333.82,Mandikhatar,33778245.74,4,7,E,32747439.5,13,27600000
"Chabahil, K'",K,33377333.82,Chabahil,34221961.07,4.5,4,E,32747439.5,16,50000000
"Banasthali, K'",K,33377333.82,Banasthali,36538666.91,3,4,E,32747439.5,15,22500000
"Baluwatar, K'",K,33377333.82,Baluwatar,43077101.66,6,6,SE,33504792.57,15,42500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,3.1,5,N,30729924.74,13,18000000
"Bhangal, K'",K,33377333.82,Bhangal,27786495.85,4,6,E,32747439.5,14,27500000
"Shantinagar, K'",K,33377333.82,Shantinagar,36121026.01,5,5,W,31258615.52,15,33000000
"Satdobato, L'",L,31597883.37,Satdobato,38589946.99,5,5,S,32245048.02,8,3700000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4,4,SW,37155594.23,20,21000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,4,5,SE,33504792.57,13,28500000
"Chapali, K'",K,33377333.82,Chapali,36408666.91,8.5,7,E,32747439.5,13,42000000
"Gwarko, L'",L,31597883.37,Gwarko,29086036.25,3,3,S,32245048.02,13,21000000
"Gothatar, K'",K,33377333.82,Gothatar,32267017.8,3,3,E,32747439.5,14,18500000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,3,4,W,31258615.52,16,17000000
"Mandikhatar, K'",K,33377333.82,Mandikhatar,33778245.74,4,8,SE,33504792.57,20,32500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4,5,E,32747439.5,15,29800000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,5.5,5,NW,34218387,14,33500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,5,7,SW,37155594.23,20,29900000
"Basundhara, K'",K,33377333.82,Basundhara,33996041.82,5.3,6,S,32245048.02,14,49000000
"Buddhanagar, K'",K,33377333.82,Buddhanagar,33061212.56,3,5,S,32245048.02,10,29900000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,3,6,E,32747439.5,13,21000000
