Location,District,District_PriceCode,Area,Area_PriceCode,Land Area,Bedrooms,Floor,Facing,Facing_PriceCode,Road Access,Price
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,5,3.5,NE,34112500.0,16,38000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.0,5,3.0,E,36431958.76,13,37500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,5.37,6,2.5,SW,32763333.33,20,44500000
"'Old Baneshwor, K'",K,37338387.72,Old Baneshwor,52500000.0,7.76,4,2.0,S,31992462.31,10,70000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.25,5,3.0,E,36431958.76,15,30000000
"'Baluwatar, K'",K,37338387.72,Baluwatar,47666666.67,6.0,4,2.5,W,35438823.53,15,72500000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,4.0,7,3.5,NE,34112500.0,22,27500000
"'Thimi, B'",B,28067676.77,Thimi,33700000.0,5.0,6,2.5,E,36431958.76,10,34500000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,3.0,5,2.5,SW,32763333.33,13,18500000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,3.93,6,2.5,N,32362162.15,13,34000000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,4.25,6,2.5,N,32362162.15,13,39000000
"'Banasthali, K'",K,37338387.72,Banasthali,63000000.0,8.5,6,2.5,SE,38727272.73,13,85000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,2.75,9,3.0,SW,32763333.33,13,23000000
"'Tarkeshwor, K'",K,37338387.72,Tarkeshwor,20000000.0,6.0,3,2.0,W,35438823.53,22,25500000
"'Jorpati, K'",K,37338387.72,Jorpati,27136363.64,3.0,7,2.5,NW,33140350.88,10,22000000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,4.0,6,3.0,SE,38727272.73,20,37500000
"'Dhapakhel, L'",L,33117499.99,Dhapakhel,36807692.31,5.5,5,2.5,W,35438823.53,20,33000000
"'Dhapakhel, L'",L,33117499.99,Dhapakhel,36807692.31,3.5,7,2.5,NE,34112500.0,14,18000000
"'Dhapakhel, L'",L,33117499.99,Dhapakhel,36807692.31,3.5,7,2.5,NE,34112500.0,14,19000000
"'Jorpati, K'",K,37338387.72,Jorpati,27136363.64,3.5,5,2.5,E,36431958.76,10,22500000
"'Koteshwor, K'",K,37338387.72,Koteshwor,43800000.0,5.13,10,4.5,NE,34112500.0,20,67500000
"'Tarkeshwor, K'",K,37338387.72,Tarkeshwor,20000000.0,4.06,2,1.0,SE,38727272.73,13,17000000
"'Banasthali, K'",K,37338387.72,Banasthali,63000000.0,4.0,6,3.5,SE,38727272.73,13,41000000
"'Bhangal, K'",K,37338387.72,Bhangal,36653846.15,3.75,7,2.5,NE,34112500.0,13,36000000
"'Bhangal, K'",K,37338387.72,Bhangal,36653846.15,4.5,6,3.0,E,36431958.76,13,31000000
"'Bhangal, K'",K,37338387.72,Bhangal,36653846.15,4.0,6,2.5,W,35438823.53,13,33000000
"'Suryabinayak, B'",B,28067676.77,Suryabinayak,25250000.0,3.25,3,2.5,SW,32763333.33,13,21000000
"'Patan, L'",L,33117499.99,Patan,34000000.0,1.25,8,4.5,E,36431958.76,13,28000000
"'Samakhusi, K'",K,37338387.72,Samakhusi,50220000.0,5.0,3,2.5,S,31992462.31,12,55100000
"'Syuchatar, K'",K,37338387.72,Syuchatar,29785714.29,4.5,11,3.5,W,35438823.53,13,35000000
"'Bhotebahal, K'",K,37338387.72,Bhotebahal,35000000.0,1.0,9,4.5,NE,34112500.0,12,35000000
"'Kumarigal, K'",K,37338387.72,Kumarigal,30000000.0,4.0,4,2.5,SW,32763333.33,12,30000000
"'Jorpati, K'",K,37338387.72,Jorpati,27136363.64,3.0,6,3.5,W,35438823.53,13,29000000
"'Tokha, K'",K,37338387.72,Tokha,31000000.0,3.5,6,2.5,SW,32763333.33,10,25000000
"'Samakhusi, K'",K,37338387.72,Samakhusi,50220000.0,6.0,9,3.5,S,31992462.31,13,49500000
"'Bishalnagar, K'",K,37338387.72,Bishalnagar,81250000.0,6.5,4,2.5,W,35438823.53,12,82500000
"'Sankhapark, K'",K,37338387.72,Sankhapark,40000000.0,4.9,13,3.5,W,35438823.53,16,40000000
"'Sukedhara, K'",K,37338387.72,Sukedhara,40545454.55,3.5,7,3.0,E,36431958.76,12,28000000
"'Gumba, K'",K,37338387.72,Gumba,18500000.0,4.0,2,1.0,E,36431958.76,13,18500000
"'Thimi, B'",B,28067676.77,Thimi,33700000.0,3.75,6,2.5,W,35438823.53,13,25000000
"'Suryabinayak, B'",B,28067676.77,Suryabinayak,25250000.0,1.0,7,2.5,N,32362162.15,13,18000000
"'Suryabinayak, B'",B,28067676.77,Suryabinayak,25250000.0,4.0,12,3.5,SE,38727272.73,18,25000000
"'Biruwa, B'",B,28067676.77,Biruwa,13500000.0,4.5,4,2.5,N,32362162.15,18,13500000
"'Jhaukhel, B'",B,28067676.77,Jhaukhel,12000000.0,3.5,2,1.0,W,35438823.53,10,12000000
"'SanoThimi, B'",B,28067676.77,Sanothimi,36733333.33,7.0,5,3.5,E,36431958.76,13,65000000
"'Radhe Radhe, B'",B,28067676.77,Radhe Radhe,28833333.33,4.0,5,2.0,SE,38727272.73,20,26000000
"'Suryabinayak, B'",B,28067676.77,Suryabinayak,25250000.0,3.62,1,1.0,N,32362162.15,13,16500000
"'Suryabinayak, B'",B,28067676.77,Suryabinayak,25250000.0,5.5,6,3.5,NE,34112500.0,15,30000000
"'Duwakot, B'",B,28067676.77,Duwakot,25200000.0,5.06,11,4.5,SE,38727272.73,20,19800000
"'Suryabinayak, B'",B,28067676.77,Suryabinayak,25250000.0,3.5,8,3.0,NW,33140350.88,13,24000000
"'Gundu, B'",B,28067676.77,Gundu,15750000.0,3.5,4,2.0,S,31992462.31,26,11500000
"'Gamcha, B'",B,28067676.77,Gamcha,30000000.0,5.0,6,3.0,NE,34112500.0,13,30000000
"'Changunarayan, B'",B,28067676.77,Changunarayan,12500000.0,6.25,3,1.0,N,32362162.15,4,12000000
"'Changunarayan, B'",B,28067676.77,Changunarayan,12500000.0,2.0,5,3.5,S,31992462.31,4,7000000
"'Radhe Radhe, B'",B,28067676.77,Radhe Radhe,28833333.33,2.5,9,2.5,NW,33140350.88,13,15500000
"'Radhe Radhe, B'",B,28067676.77,Radhe Radhe,28833333.33,2.65,7,4.5,N,32362162.15,35,23500000
"'Sirutar, B'",B,28067676.77,Sirutar,22500000.0,3.06,4,2.5,E,36431958.76,13,22000000
"'SanoThimi, B'",B,28067676.77,Sanothimi,36733333.33,3.4,6,3.0,N,32362162.15,13,31500000
"'Kaushaltar, B'",B,28067676.77,Kaushaltar,24000000.0,3.3,7,3.5,NW,33140350.88,20,24000000
"'Radhe Radhe, B'",B,28067676.77,Radhe Radhe,28833333.33,3.35,6,2.5,W,35438823.53,20,32000000
"'Changunarayan, B'",B,28067676.77,Changunarayan,12500000.0,2.6,7,3.5,N,32362162.15,8,18500000
"'Balkot, B'",B,28067676.77,Balkot,32108695.65,3.5,5,2.5,NE,34112500.0,12,28000000
"'Gatthaghar, B'",B,28067676.77,Gatthaghar,28750000.0,3.45,3,2.5,W,35438823.53,14,21500000
"'Gundu, B'",B,28067676.77,Gundu,15750000.0,4.75,7,2.5,W,35438823.53,20,20000000
"'Duwakot, B'",B,28067676.77,Duwakot,25200000.0,4.25,5,2.5,N,32362162.15,16,26000000
"'Balkot, B'",B,28067676.77,Balkot,32108695.65,6.31,4,2.5,NW,33140350.88,20,42500000
"'Lokanthali, B'",B,28067676.77,Lokanthali,35000000.0,3.5,6,4.5,S,31992462.31,20,45000000
"'Thimi, B'",B,28067676.77,Thimi,33700000.0,4.0,5,2.5,W,35438823.53,30,26500000
"'Nekosera, B'",B,28067676.77,Nekosera,46500000.0,4.33,5,2.5,E,36431958.76,20,46500000
"'SanoThimi, B'",B,28067676.77,Sanothimi,36733333.33,4.3,8,3.5,SW,32763333.33,10,33000000
"'Radhe Radhe, B'",B,28067676.77,Radhe Radhe,28833333.33,3.2,4,4.5,SE,38727272.73,26,37000000
"'Lamatar, L'",L,33117499.99,Lamatar,19500000.0,5.5,3,2.0,SE,38727272.73,24,19500000
"'Nakhipot, L'",L,33117499.99,Nakhipot,40888888.89,4.0,7,2.5,SE,38727272.73,12,27000000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.5,6,3.0,N,32362162.15,13,34000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.5,6,3.5,E,36431958.76,13,33000000
"'Sandol, L'",L,33117499.99,Sandol,18000000.0,2.75,4,2.5,W,35438823.53,10,18000000
"'Sanagaun, L'",L,33117499.99,Sanagaun,26283333.33,3.5,10,2.5,S,31992462.31,13,25500000
"'Sanagaun, L'",L,33117499.99,Sanagaun,26283333.33,3.0,4,2.5,NW,33140350.88,13,23500000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.75,5,2.5,SW,32763333.33,13,29400000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.06,2,1.0,NE,34112500.0,13,14000000
"'Godawari, L'",L,33117499.99,Godawari,25062500.0,6.25,6,2.5,E,36431958.76,13,19000000
"'Godawari, L'",L,33117499.99,Godawari,25062500.0,4.75,4,2.5,S,31992462.31,20,29500000
"'Bojepokhari, L'",L,33117499.99,Bojepokhari,33250000.0,3.25,6,3.0,E,36431958.76,12,27500000
"'Godawari, L'",L,33117499.99,Godawari,25062500.0,4.31,5,2.5,SW,32763333.33,20,14000000
"'Basukibasti, L'",L,33117499.99,Basukibasti,39500000.0,5.5,12,3.5,SE,38727272.73,13,39500000
"'Patan, L'",L,33117499.99,Patan,34000000.0,4.0,13,4.0,NE,34112500.0,20,40000000
"'Thecho, L'",L,33117499.99,Thecho,30750000.0,3.5,5,2.5,N,32362162.15,12,25000000
"'Bojepokhari, L'",L,33117499.99,Bojepokhari,33250000.0,4.5,9,3.5,NW,33140350.88,13,39000000
"'Bhaisepati, L'",L,33117499.99,Bhaisepati,42372340.43,4.5,4,2.5,S,31992462.31,13,45000000
"'Bagdol, L'",L,33117499.99,Bagdol,31500000.0,5.0,4,2.5,NW,33140350.88,10,31500000
"'Bhaisepati, L'",L,33117499.99,Bhaisepati,42372340.43,4.0,4,3.0,SE,38727272.73,18,45500000
"'Lubhu, L'",L,33117499.99,Lubhu,20136363.64,2.812,5,2.5,SW,32763333.33,13,18000000
"'Sanogaun, L'",L,33117499.99,Sanogaun,32000000.0,5.25,6,3.0,SE,38727272.73,20,48500000
"'Bhaisepati, L'",L,33117499.99,Bhaisepati,42372340.43,3.0,4,3.5,N,32362162.15,10,31000000
"'Sitapakha, L'",L,33117499.99,Sitapakha,27500000.0,4.0,7,2.5,NE,34112500.0,13,30000000
"'Bhaisepati, L'",L,33117499.99,Bhaisepati,42372340.43,4.0,4,2.5,E,36431958.76,20,42500000
"'Bhaisepati, L'",L,33117499.99,Bhaisepati,42372340.43,4.687,4,2.5,S,31992462.31,20,45000000
"'Nakhipot, L'",L,33117499.99,Nakhipot,40888888.89,4.0,4,3.0,NE,34112500.0,20,30000000
"'Dhapakhel, L'",L,33117499.99,Dhapakhel,36807692.31,2.9,4,2.5,W,35438823.53,10,28000000
"'Sanepa, L'",L,33117499.99,Sanepa,59666666.67,5.0,6,3.0,N,32362162.15,13,58000000
"'Satdobato, L'",L,33117499.99,Satdobato,29375000.0,3.3,8,2.5,E,36431958.76,10,20000000
"'Satdobato, L'",L,33117499.99,Satdobato,29375000.0,4.3,8,3.0,E,36431958.76,9,36000000
"'Sunakothi, L'",L,33117499.99,Sunakothi,38666666.67,5.0,6,3.0,E,36431958.76,20,47000000
"'Sainbu, L'",L,33117499.99,Sainbu,27500000.0,3.75,5,2.5,W,35438823.53,13,27500000
"'Tokha, K'",K,37338387.72,Tokha,31000000.0,4.0,7,2.5,W,35438823.53,13,35000000
"'Tarkeshwor, K'",K,37338387.72,Tarkeshwor,20000000.0,3.5,6,3.0,SE,38727272.73,13,23500000
"'Tarkeshwor, K'",K,37338387.72,Tarkeshwor,20000000.0,4.0,5,2.0,NW,33140350.88,16,18000000
"'Tarkeshwor, K'",K,37338387.72,Tarkeshwor,20000000.0,3.25,2,1.0,E,36431958.76,16,16000000
"'Tokha, K'",K,37338387.72,Tokha,31000000.0,3.5,5,2.5,E,36431958.76,13,20000000
"'Tokha, K'",K,37338387.72,Tokha,31000000.0,2.5,5,2.5,NW,33140350.88,13,25500000
"'Tokha, K'",K,37338387.72,Tokha,31000000.0,3.5,6,2.5,SE,38727272.73,13,24000000
"'Tokha, K'",K,37338387.72,Tokha,31000000.0,3.0,5,3.0,S,31992462.31,13,28000000
"'Tokha, K'",K,37338387.72,Tokha,31000000.0,6.0,4,2.5,N,32362162.15,12,16000000
"'Tokha, K'",K,37338387.72,Tokha,31000000.0,4.0,5,2.5,SE,38727272.73,26,37000000
